	label	decision_function	pmid	sentence_pos	text	title
112	1	0.2473	25698061	0.5455	FISH was tested in 19 fibrolamellar carcinomas and in 6 scirrhous hepatocellular carcinomas, which can closely mimic fibrolamellar carcinoma.	DNAJB1-PRKACA is specific for fibrolamellar carcinoma.
113	0	-0.3586	25698061	0.6364	Rearrangements of the PRKACA locus was seen in all 19 fibrolamellar carcinoma specimens, but in none of the scirrhous hepatocellular carcinomas.	DNAJB1-PRKACA is specific for fibrolamellar carcinoma.
114	0	-0.4371	25698061	0.7273	Finally, a RNA in situ hybridization strategy was positive in 7/7 successfully hybridized cases, and showed mRNA over-expression in all of the fibrolamellar carcinomas.	DNAJB1-PRKACA is specific for fibrolamellar carcinoma.
115	0	-1.208	25698061	0.8182	In addition, the stromal cells embedded in the characteristic intratumoral fibrosis of fibrolamellar carcinomas and the background liver tissues were negative for the DNAJB1-PRKACA fusion by all tested methods.	DNAJB1-PRKACA is specific for fibrolamellar carcinoma.
116	0	-0.8092	25698061	0.9091	In conclusion, detection of DNAJB1-PRKACA is a very sensitive and specific finding in support of the diagnosis of fibrolamellar carcinoma.	DNAJB1-PRKACA is specific for fibrolamellar carcinoma.
117	0	-1.843	24335962	0	Triple-negative breast cancer (TNBC) is currently the only major breast tumor subtype without effective targeted therapy and, as a consequence, in general has a poor outcome.	Targeting Akt3 signaling in triple-negative breast cancer.
118	0	-1.935	24335962	0.125	To identify new therapeutic targets in TNBC, we performed a short hairpin RNA (shRNA) screen for protein kinases commonly amplified and overexpressed in breast cancer.	Targeting Akt3 signaling in triple-negative breast cancer.
119	0	-1.754	24335962	0.25	Using this approach, we identified AKT3 as a gene preferentially required for the growth of TNBCs.	Targeting Akt3 signaling in triple-negative breast cancer.
120	0	-0.5465	24335962	0.375	Downregulation of Akt3 significantly inhibits the growth of TNBC lines in three-dimensional (3D) spheroid cultures and in mouse xenograft models, whereas loss of Akt1 or Akt2 have more modest effects.	Targeting Akt3 signaling in triple-negative breast cancer.
121	0	-0.6329	24335962	0.5	Akt3 silencing markedly upregulates the p27 cell-cycle inhibitor and this is critical for the ability of Akt3 to inhibit spheroid growth.	Targeting Akt3 signaling in triple-negative breast cancer.
122	1	0.9659	24335962	0.625	In contrast with Akt1, Akt3 silencing results in only a minor enhancement of migration and does not promote invasion.	Targeting Akt3 signaling in triple-negative breast cancer.
123	1	0.2289	24335962	0.75	Depletion of Akt3 in TNBC sensitizes cells to the pan-Akt inhibitor GSK690693.	Targeting Akt3 signaling in triple-negative breast cancer.
124	0	-1.233	24335962	0.875	These results imply that Akt3 has a specific function in TNBCs; thus, its therapeutic targeting may provide a new treatment option for this tumor subtype.	Targeting Akt3 signaling in triple-negative breast cancer.
125	1	0.5018	25583779	0	The experimental drug AG-120, which inhibits mutant IDH1, showed promising results in a phase I trial in patients with relapsed or refractory acute myeloid leukemia.	IDH1 inhibitor shows promising early results.
126	0	-1.767	28958504	0	BACKGROUND: Rilotumumab is a fully human monoclonal antibody that selectively targets the ligand of the MET receptor, hepatocyte growth factor (HGF).	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
127	0	-1.885	28958504	0.04545	We aimed to assess the efficacy, safety, and pharmacokinetics of rilotumumab combined with epirubicin, cisplatin, and capecitabine, and to assess potential biomarkers, in patients with advanced MET-positive gastric or gastro-oesophageal junction adenocarcinoma.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
128	0	-1.274	28958504	0.09091	METHODS: This multicentre, randomised, double-blind, placebo-controlled, phase 3 study was done at 152 centres in 27 countries.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
129	0	-0.7085	28958504	0.1364	We recruited adults (aged >/=18 years) with unresectable locally advanced or metastatic gastric or gastro-oesophageal junction adenocarcinoma, an Eastern Cooperative Oncology Group (ECOG) performance status of 0 or 1, MET-positive tumours (>/=25% of tumour cells with membrane staining of >/=1+ staining intensity), and evaluable disease, who had not received previous systemic therapy.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
130	0	-1.353	28958504	0.1818	Eligible patients were randomly assigned (1:1) via a computerised voice response system to receive rilotumumab 15 mg/kg intravenously or placebo in combination with open-label chemotherapy (epirubicin 50 mg/m(2) intravenously; cisplatin 60 mg/m(2) intravenously; capecitabine 625 mg/m(2) orally twice daily) in 21-day cycles for up to ten cycles.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
131	1	0.6263	28958504	0.2273	After completion of chemotherapy, patients continued to receive rilotumumab or placebo monotherapy until disease progression, intolerability, withdrawal of consent, or study termination.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
132	0	-1.353	28958504	0.2727	Randomisation was stratified by disease extent and ECOG performance status.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
133	0	-0.6557	28958504	0.3182	Both patients and physicians were masked to study treatment assignment.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
134	0	-0.4962	28958504	0.3636	The primary endpoint was overall survival, analysed by intention to treat.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
135	0	-1.798	28958504	0.4091	We report the final analysis.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
136	0	-1.14	28958504	0.4545	This study is registered with ClinicalTrials.gov, number NCT01697072.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
137	0	-0.7335	28958504	0.5	FINDINGS: Between Nov 7, 2012, and Nov 21, 2014, 609 patients were randomly assigned to rilotumumab plus epirubicin, cisplatin, and capecitabine (rilotumumab group; n=304) or placebo plus epirubicin, cisplatin, and capecitabine (placebo group; n=305).	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
138	0	-0.3254	28958504	0.5455	Study treatment was stopped early after an independent data monitoring committee found a higher number of deaths in the rilotumumab group than in the placebo group; all patients in the rilotumumab group subsequently discontinued all study treatment.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
139	1	0.03338	28958504	0.5909	Median follow-up was 7.7 months (IQR 3.6-12.0) for patients in the rilotumumab group and 9.4 months (5.3-13.1) for patients in the placebo group.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
140	1	1.964	28958504	0.6364	Median overall survival was 8.8 months (95% CI 7.7-10.2) in the rilotumumab group compared with 10.7 months (9.6-12.4) in the placebo group (stratified hazard ratio 1.34, 95% CI 1.10-1.63; p=0.003).	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
141	0	-0.7025	28958504	0.6818	The most common grade 3 or worse adverse events in the rilotumumab and placebo groups were neutropenia (86 [29%] of 298 patients vs 97 [32%] of 299 patients), anaemia (37 [12%] vs 43 [14%]), and fatigue (30 [10%] vs 35 [12%]).	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
142	0	-1.094	28958504	0.7273	The frequency of serious adverse events was similar in the rilotumumab and placebo groups (142 [48%] vs 149 [50%]).	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
143	0	-1.349	28958504	0.7727	More deaths due to adverse events occurred in the rilotumumab group than the placebo group (42 [14%] vs 31 [10%]).	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
144	0	-0.5165	28958504	0.8182	In the rilotumumab group, 33 (11%) of 298 patients had fatal adverse events due to disease progression, and nine (3%) had fatal events not due to disease progression.	Rilotumumab plus epirubicin, cisplatin, and capecitabine as first-line therapy in advanced MET-positive gastric or gastro-oesophageal junction cancer (RILOMET-1): a randomised, double-blind, placebo-controlled, phase 3 trial.
